superfamily,family,genus,species,species_name,species_tree,malar,active_mode
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,antoniogarciai,Epictia antoniogarciai,Epictia_antoniogarciai,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,ater,Epictia ater,Epictia_ater,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,australis,Epictia australis,Epictia_australis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,bakewelli?Epictia bakewelli?Epictia_bakewelli?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,borapeliotes,Epictia borapeliotes,Epictia_borapeliotes,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,clinorostris,Epictia clinorostris,Epictia_clinorostris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,collaris,Epictia collaris,Epictia_collaris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,columbi,Epictia columbi,Epictia_columbi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,diaplocia,Epictia diaplocia,Epictia_diaplocia,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,fallax,Epictia fallax,Epictia_fallax,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,goudotii,Epictia goudotii,Epictia_goudotii,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,hobartsmithi?Epictia hobartsmithi?Epictia_hobartsmithi?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,magnamaculata,Epictia magnamaculata,Epictia_magnamaculata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,martinezi,Epictia martinezi,Epictia_martinezi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,melanura,Epictia melanura,Epictia_melanurus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,munoai,Epictia munoai,Epictia_munoai,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,pauldwyeri?Epictia pauldwyeri?Epictia_pauldwyeri?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,peruviana,Epictia peruviana,Epictia_peruviana,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,phenops?Epictia phenops?Epictia_phenops?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,resetari?Epictia resetari?Epictia_resetari?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,rioignis?Epictia rioignis?Epictia_rioignis?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,rubrolineata,Epictia rubrolineata,Epictia_rubrolineata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,rufidorsa,Epictia rufidorsa,Epictia_rufidorsa,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,schneideri,Epictia schneideri,Epictia_schneideri,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,septemlineata,Epictia septemlineata,Epictia_septemlineata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,signata,Epictia signata,Epictia_signata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,striatula,Epictia striatula,Epictia_striatula,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,subcrotilla,Epictia subcrotilla,Epictia_subcrotilla,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,teaguei,Epictia teaguei,Epictia_teaguei,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,tenella,Epictia tenella,Epictia_tenella,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,tesselata,Epictia tesselata,Epictia_tesselata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,tricolor,Epictia tricolor,Epictia_tricolor,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,undecimstriata,Epictia undecimstriata,Epictia_undecimstriata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,unicolor,Epictia unicolor,Epictia_unicolor,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,vanwallachi,Epictia vanwallachi,Epictia_vanwallachi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,vellardi,Epictia vellardi,Epictia_vellardi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,venegasi?Epictia venegasi?Epictia_venegasi?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,vindumi,Epictia vindumi,Epictia_vindumi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,vonmayi?Epictia vonmayi?Epictia_vonmayi?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Epictia,wynni?Epictia wynni?Epictia_wynni?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,aethiopicus,Leptotyphlops aethiopicus,Leptotyphlops_aethiopicus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,conjunctus,Leptotyphlops conjunctus,Leptotyphlops_conjunctus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,distanti,Leptotyphlops distanti,Leptotyphlops_distanti,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,emini,Leptotyphlops emini,Leptotyphlops_emini,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,howelli,Leptotyphlops howelli,Leptotyphlops_howelli,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,incognitus,Leptotyphlops incognitus,Leptotyphlops_incognitus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,jacobseni,Leptotyphlops jacobseni,Leptotyphlops_jacobseni,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,kafubi,Leptotyphlops kafubi,Leptotyphlops_kafubi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,keniensis,Leptotyphlops keniensis,Leptotyphlops_keniensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,latirostris,Leptotyphlops latirostris,Leptotyphlops_latirostris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,macrops,Leptotyphlops macrops,Leptotyphlops_macrops,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,mbanjensis,Leptotyphlops mbanjensis,Leptotyphlops_mbanjensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,merkeri,Leptotyphlops merkeri,Leptotyphlops_merkeri,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,nigricans,Leptotyphlops nigricans,Leptotyphlops_nigricans,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,nigroterminus,Leptotyphlops nigroterminus,Leptotyphlops_nigroterminus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,pembae,Leptotyphlops pembae,Leptotyphlops_pembae,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,pitmani,Leptotyphlops pitmani,Leptotyphlops_pitmani,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,pungwensis,Leptotyphlops pungwensis,Leptotyphlops_pungwensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,scutifrons,Leptotyphlops scutifrons,Leptotyphlops_scutifrons,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,sylvicolus,Leptotyphlops sylvicolus,Leptotyphlops_sylvicolus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Leptotyphlops,telloi,Leptotyphlops telloi,Leptotyphlops_telloi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Mitophis,asbolepis,Mitophis asbolepis,Mitophis_asbolepis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Mitophis,calypso,Mitophis calypso,Mitophis_calypso,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Mitophis,leptepileptus,Mitophis leptepileptus,Mitophis_leptepileptus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Mitophis,pyrites,Mitophis pyrites,Mitophis_pyrites,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,adleri,Myriopholis adleri,Myriopholis_adleri,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,albiventer,Myriopholis albiventer,Myriopholis_albiventer,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,algeriensis,Myriopholis algeriensis,Myriopholis_algeriensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,blanfordi,Myriopholis blanfordi,Myriopholis_blanfordi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,boueti,Myriopholis boueti,Myriopholis_boueti,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,braccianii,Myriopholis braccianii,Myriopholis_braccianii,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,burii,Myriopholis burii,Myriopholis_burii,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,cairi,Myriopholis cairi,Myriopholis_cairi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,erythraeus,Myriopholis erythraeus,Myriopholis_erythraeus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,filiformis,Myriopholis filiformis,Myriopholis_filiformis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,ionidesi,Myriopholis ionidesi,Myriopholis_ionidesi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,lanzai,Myriopholis lanzai,Myriopholis_lanzai,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,longicauda,Myriopholis longicauda,Myriopholis_longicauda,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,macrorhyncha,Myriopholis macrorhyncha,Myriopholis_macrorhyncha,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,macrura,Myriopholis macrura,Myriopholis_macrura,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,narirostris,Myriopholis narirostris,Myriopholis_narirostris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,nursii,Myriopholis nursii,Leptotyphlops_nursii,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,occipitalis,Myriopholis occipitalis,Myriopholis_occipitalis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,parkeri,Myriopholis parkeri,Rhinoleptus_parkeri,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,perreti,Myriopholis perreti,Myriopholis_perreti,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,rouxestevae,Myriopholis rouxestevae,Myriopholis_rouxestevae,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,tanae?Myriopholis tanae?Leptotyphlops_tanae,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,wilsoni,Myriopholis wilsoni,Myriopholis_wilsoni,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Myriopholis,yemenica,Myriopholis yemenica,Myriopholis_yemenicus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Namibiana,gracilior,Namibiana gracilior,Namibiana_gracilior,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Namibiana,labialis,Namibiana labialis,Namibiana_labialis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Namibiana,latifrons,Namibiana latifrons,Namibiana_latifrons,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Namibiana,occidentalis,Namibiana occidentalis,Namibiana_occidentalis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Namibiana,rostrata,Namibiana rostrata,Namibiana_rostrata,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,boettgeri,Rena boettgeri,Rena_boettgeri,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,bressoni,Rena bressoni,Rena_bressoni,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,dissecta,Rena dissecta,Rena_dissectus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,dugesii,Rena dugesii,Rena_dugesii,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,dulcis,Rena dulcis,Rena_dulcis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,humilis,Rena humilis,Rena_humilis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,iversoni?Rena iversoni?Rena_iversoni?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,maxima,Rena maxima,Rena_maxima,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,myopica,Rena myopica,Rena_myopica,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,segrega,Rena segrega,Rena_segrega,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rena,unguirostris,Rena unguirostris,Rena_unguirostris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rhinoguinea,magna?Rhinoguinea magna?Rhinoguinea_magna?No,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Rhinoleptus,koniagui,Rhinoleptus koniagui,Rhinoleptus_koniagui,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Siagonodon,acutirostris,Siagonodon acutirostris,Siagonodon_acutirostris,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Siagonodon,borrichianus,Siagonodon borrichianus,Siagonodon_borrichianus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Siagonodon,cupinensis,Siagonodon cupinensis,Siagonodon_cupinensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Siagonodon,septemstriatus,Siagonodon septemstriatus,Siagonodon_septemstriatus,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tetracheilostoma,bilineatum,Tetracheilostoma bilineatum,Tetracheilostoma_bilineatum,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tetracheilostoma,breuili,Tetracheilostoma breuili,Tetracheilostoma_breuili,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tetracheilostoma,carlae,Tetracheilostoma carlae,Tetracheilostoma_carlae,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,bicolor,Tricheilostoma bicolor,Tricheilostoma_bicolor,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,broadleyi,Tricheilostoma broadleyi,Tricheilostoma_broadleyi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,dissimilis,Tricheilostoma dissimilis,Tricheilostoma_dissimilis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,greenwelli,Tricheilostoma greenwelli,Tricheilostoma_greenwelli,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,kongoensis,Tricheilostoma kongoensis,Tricheilostoma_kongoensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Tricheilostoma,sundewalli,Tricheilostoma sundewalli,Tricheilostoma_sundewalli,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,affinis?Trilepida affinis?Rena_affinis,No,No,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,anthracina,Trilepida anthracina,Trilepida_anthracina,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,brasiliensis,Trilepida brasiliensis,Trilepida_brasiliensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,brevissima,Trilepida brevissima,Trilepida_brevissima,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,dimidiata,Trilepida dimidiata,Trilepida_dimidiatum,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,dugandi,Trilepida dugandi,Trilepida_dugandi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,fuliginosa,Trilepida fuliginosa,Trilepida_fuliginosa,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,guayaquilensis,Trilepida guayaquilensis,Trilepida_guayaquilensis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,jani,Trilepida jani,Trilepida_jani,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,joshuai,Trilepida joshuai,Trilepida_joshuai,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,koppesi,Trilepida koppesi,Trilepida_koppesi,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,macrolepis,Trilepida macrolepis,Trilepida_macrolepis,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,nicefori,Trilepida nicefori,Trilepida_nicefori,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,pastusa,Trilepida pastusa,Trilepida_pastusa,No,underground
Typhlopoidea,Leptotyphlopidae/Glauconiidae,Trilepida,salgueiroi,Trilepida salgueiroi,Trilepida_salgueiroi,No,underground
Typhlopoidea,Xenotyphlopidae,Xenotyphlops,grandidieri,Xenotyphlops grandidieri ,Xenotyphlops_grandidieri,No,underground
Not assigned,Aniliidae/Ilysiidae,Anilius,scytale,Anilius scytale,Anilius_scytale,No,nocturnal
Not assigned,Bolyeriidae,Bolyeria,multocarinata,Bolyeria multocarinata,Bolyeria_multocarinata,No,NA
Not assigned,Bolyeriidae,Casarea,dussumieri,Casarea dussumieri ,Casarea_dussumieri,No,NA
Not assigned,Homalopsidae,Bitia,hydroides,Bitia hydroides,Bitia_hydroides,No,both
Not assigned,Homalopsidae,Brachyorrhos,albus,Brachyorrhos albus,Brachyorrhos_albus,No,both
Not assigned,Homalopsidae,Brachyorrhos,gastrotaenius,Brachyorrhos gastrotaenius,Brachyorrhos_gastrotaenius,No,both
Not assigned,Homalopsidae,Brachyorrhos,raffrayi,Brachyorrhos raffrayi,Brachyorrhos_raffrayi,No,both
Not assigned,Homalopsidae,Brachyorrhos,wallacei,Brachyorrhos wallacei,Brachyorrhos_wallacei,No,both
Not assigned,Homalopsidae,Calamophis,katesandersae,Calamophis katesandersae,Calamophis_katesandersae,No,nocturnal
Not assigned,Homalopsidae,Calamophis,ruuddelangi,Calamophis ruuddelangi,Calamophis_ruuddelangi,No,nocturnal
Not assigned,Homalopsidae,Calamophis,sharonbrooksae,Calamophis sharonbrooksae,Calamophis_sharonbrooksae,No,nocturnal
Not assigned,Homalopsidae,Cantoria,violacea,Cantoria violacea,Cantoria_violacea,No,nocturnal
Not assigned,Homalopsidae,Cerberus,australis,Cerberus australis,Cerberus_australis,Yes,both
Not assigned,Homalopsidae,Cerberus,dunsoni,Cerberus dunsoni,Cerberus_dunsoni,Yes,both
Not assigned,Homalopsidae,Cerberus,microlepis,Cerberus microlepis,Cerberus_microlepis,Yes,both
Not assigned,Homalopsidae,Cerberus,rynchops,Cerberus rynchops,Cerberus_rynchops,Yes,both
Not assigned,Homalopsidae,Cerberus,schneiderii,Cerberus schneiderii,Cerberus_schneiderii,Yes,both
Not assigned,Homalopsidae,Dieurostus,dussumieri,Dieurostus dussumieri ,Dieurostus_dussumieri,Yes,nocturnal
Not assigned,Homalopsidae,Djokoiskandarus,annulata,Djokoiskandarus annulata,Djokoiskandarus_annulata,No,nocturnal
Not assigned,Homalopsidae,Enhydris,chanardi,Enhydris chanardi,Enhydris_chanardi,Yes,both
Not assigned,Homalopsidae,Enhydris,enhydris,Enhydris enhydris,Enhydris_enhydris,Yes,both
Not assigned,Homalopsidae,Enhydris,innominata,Enhydris innominata,Enhydris_innominata,Yes,both
Not assigned,Homalopsidae,Enhydris,jagorii,Enhydris jagorii,Enhydris_jagorii,Yes,both
Not assigned,Homalopsidae,Enhydris,longicauda,Enhydris longicauda,Enhydris_longicauda,Yes,both
Not assigned,Homalopsidae,Enhydris,subtaeniata,Enhydris subtaeniata,Enhydris_subtaeniata,No,both
Not assigned,Homalopsidae,Erpeton,tentaculatum,Erpeton tentaculatum,Erpeton_tentaculatum,No,both
Not assigned,Homalopsidae,Ferania,sieboldii,Ferania sieboldii,Ferania_sieboldii,Yes,both
Not assigned,Homalopsidae,Fordonia,leucobalia,Fordonia leucobalia,Fordonia_leucobalia,No,nocturnal
Not assigned,Homalopsidae,Gerarda,prevostiana,Gerarda prevostiana,Gerarda_prevostiana,No,both
Not assigned,Homalopsidae,Gyiophis,maculosa,Gyiophis maculosa,Gyiophis_maculosa,No,both
Not assigned,Homalopsidae,Gyiophis,salweenensis,Gyiophis salweenensis,Gyiophis_salweenensis,No,both
Not assigned,Homalopsidae,Heurnia,ventromaculata,Heurnia ventromaculata,Heurnia_ventromaculata,No,nocturnal
Not assigned,Homalopsidae,Homalophis,doriae,Homalophis doriae,Homalophis_doriae,No,both
Not assigned,Homalopsidae,Homalophis,gyii,Homalophis gyii,Homalophis_gyii,Yes,both
Not assigned,Homalopsidae,Homalopsis,buccata,Homalopsis buccata,Homalopsis_buccata,Yes,both
Not assigned,Homalopsidae,Homalopsis,hardwickii,Homalopsis hardwickii,Homalopsis_hardwickii,Yes,both
Not assigned,Homalopsidae,Homalopsis,mereljcoxi,Homalopsis mereljcoxi,Homalopsis_mereljcoxi,Yes,both
Not assigned,Homalopsidae,Homalopsis,nigroventralis,Homalopsis nigroventralis,Homalopsis_nigroventralis,Yes,both
Not assigned,Homalopsidae,Homalopsis,semizonata,Homalopsis semizonata,Homalopsis_semizonata,Yes,both
